,Account length,Number vmail messages,Total day calls,Total eve calls,Total night calls,Total intl calls,Customer service calls,ave day charge,average eve charge,average night charge,average intl charge,Area_code_408,Area_code_415,Area_code_510,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,International plan_No,International plan_Yes,Voice mail plan_No,Voice mail plan_Yes,Churn
32,0.8944054105607511,1.8353233950392658,0.2847117609152149,-0.05078122796680547,0.35508182730494287,0.6241038436626769,1.0963924512446874,0.02354626771868193,0.007262994556752974,-2.073005203455255,0.05436718857638279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,1.2230488099714347,-0.5894135350539065,-0.3157562102891853,-0.39804369638620063,0.40658888163842005,1.8457344216396938,-0.42917241045590593,0.029767587371774627,0.026920452720033537,1.1642108244566995,0.06453609970094393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,-0.06624452617817074,-0.5894135350539065,0.08455577051374813,-0.7453061648055959,1.7972793486423049,-1.0047369269733455,1.0963924512446874,0.02500619018368974,0.012930109434857015,0.35346027532409635,0.06737859060584267,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0.8691251490676215,2.4231384083951863,-0.7661071886924855,0.3460901645125033,-1.1386227483658964,4.288995577593727,-1.1919548413062027,0.030430581079751613,0.024683608663604095,-0.4718111791666464,0.08469325601638449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
36,-1.68418126173846,-0.5894135350539065,-0.9162241814935855,-0.10039015202671907,-1.1386227483658964,-0.19031654165533426,0.3336100203943908,0.033593061066787125,0.013755937386512929,-0.4621840882040069,0.07790633469805362,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37,1.5011316863958595,-0.5894135350539065,-1.166419169495419,0.49491693669224407,-0.4175239876972154,-0.19031654165533426,1.0963924512446874,0.036722994089975376,0.02205155916784666,0.8840700704116964,0.09947122985468398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38,-0.9257734169445744,-0.5894135350539065,-1.6668091454990859,0.8917883291715528,-0.7265663136980787,-0.5975267343143399,-0.42917241045590593,0.02670720841576701,0.02828694824842798,-0.31732082664674655,0.007536676818528638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
39,-1.052174724410222,1.4679390116918154,-0.1656392174880853,-0.39804369638620063,0.8186453163062378,0.21689365100367133,0.3336100203943908,0.02137622571820882,0.005956115504929584,-0.1592061573571668,0.04884060644346913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
40,1.0460869795195282,-0.5894135350539065,1.6357646961251153,-1.2910043294646454,1.3852229139744872,0.21689365100367133,0.3336100203943908,0.02670720841576701,0.02472789007874224,-0.22415647219657944,0.06453609970094552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,-0.09152478767130025,1.174031505013855,1.7358426913258487,-2.084747114423263,-1.0871156940324191,-0.5975267343143399,-0.42917241045590593,0.0202555987247336,0.025808730817406526,-2.565713554873828,0.07790633469805362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
42,-1.2291365548621287,-0.5894135350539065,0.38478975611594823,-0.19960800014654626,-0.6750592593646014,0.21689365100367133,1.0963924512446874,0.023348605976290612,0.026970175030264446,-1.003595066835899,0.052559917641921854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
43,-1.0268944629170924,-0.5894135350539065,-2.167199121502753,0.7429615569918121,1.4882370226414416,-0.5975267343143399,-0.42917241045590593,0.024759442298713925,0.030288737357372805,-1.1982428939783463,0.048840606443465925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,-0.11680504916442977,-0.5894135350539065,0.8351407345192484,-1.6382667978840406,-1.6536932917006686,0.21689365100367133,0.3336100203943908,0.021342948672660577,0.014536426965983538,0.6967191283825126,0.08323312154949608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45,-0.3443274026025955,-0.5894135350539065,-0.8661851838932189,0.7925704810517257,1.3852229139744872,-0.5975267343143399,2.621957312945281,0.02670720841577297,0.03266080954414559,-1.319673344987676,0.07280319156938493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
46,-0.4960089715613726,-0.5894135350539065,-1.6668091454990859,-0.7453061648055959,-0.10848166169635208,-0.5975267343143399,-0.42917241045590593,0.03282796632778224,0.02143232046453408,-0.19801966786986236,0.09735394923930614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
47,1.0208067180263987,-0.5894135350539065,-0.11560021988771861,-1.8863114181836085,1.4367299683079644,-1.0047369269733455,-0.42917241045590593,0.021628281637715498,0.020213790523146185,-1.706569110922985,0.07790633469805362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48,0.5152014881638083,1.6148927650307956,1.4356087057236486,-1.1421775572849047,-1.1901298026993736,-0.5975267343143399,1.0963924512446874,0.028872920136648907,0.02424826700095587,1.3774959016156807,0.04384204171178558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
49,0.6163225341363263,-0.5894135350539065,0.1345947681141148,1.2886597216508617,-0.2630028246967837,1.438524228980688,-0.42917241045590593,0.02577027600097329,0.016789301205110758,-0.45596941680741476,0.07790633469805362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50,1.855055347299673,-0.5894135350539065,-0.1656392174880853,-0.29882584826637343,-2.3747920523693495,-0.19031654165533426,-0.42917241045590593,0.030062314132242855,0.02557819138008111,-1.0716859138288914,0.06922436392071087,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
51,0.38880018069816064,1.9088002717087558,-0.8661851838932189,2.0824025066094793,0.3035747729714656,-0.5975267343143399,0.3336100203943908,0.025107516660650607,0.009987790737800683,1.3145804939075623,0.0864496158463691,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52,1.2230488099714347,1.4679390116918154,-0.41583420548991873,-1.7870935700637813,-2.426299106702827,-0.5975267343143399,1.0963924512446874,0.0278961326145067,0.02992080159759169,-0.5471092630153331,0.08577117881400297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,-1.583060215765942,-0.5894135350539065,-0.11560021988771861,-0.14999907608663265,0.3035747729714656,0.6241038436626769,0.3336100203943908,0.02015725101602664,0.007163642782642862,1.950759864660096,0.10210585505481476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
54,-1.532499692779683,2.4231384083951863,-1.316536162296519,-0.596479392625855,0.09754655563755678,0.21689365100367133,0.3336100203943908,0.031059104486903584,0.011254508962423452,1.3128628756684286,0.10993084966119501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
55,-1.4566589083002943,-0.5894135350539065,0.23467276331484818,0.19726339233276252,-1.7052003460341458,-0.19031654165533426,-1.1919548413062027,0.030978353598903278,0.01450441529750625,0.41532751293933606,0.08323312154949608,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
56,0.31295939621877206,-0.5894135350539065,-0.365795207889552,0.9413972532314665,2.003307565976214,1.438524228980688,-1.1919548413062027,0.019843355293992317,0.03199059757355327,-0.6805304811754603,0.08387518960747917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
57,0.6416027956294559,-0.5894135350539065,-1.5166921526979857,-0.9933507851051638,-2.065749726368486,-1.411947119632351,-0.42917241045590593,0.024676597804129223,0.010412025544509958,-0.9666427258485977,0.052559917641921854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
58,1.2483290714645643,-0.5894135350539065,0.03451677291338145,0.49491693669224407,-0.005467553029397651,-0.5975267343143399,1.8591748820949843,0.023104548783934864,0.03279169909699032,-1.2048419647963386,0.063568281081852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
